Experiment,Time,TR_u_IPTG,TR_u_aTc,READOUT_RFP_o,READOUT_GFP_o,STD_RFP_o,STD_GFP_o
2,805.05,0.25,20,3099.1600657149,155.278271276706,NaN,NaN
2,810.05,0.25,20,3099.64963147753,155.152774716826,NaN,NaN
2,815.05,0.25,20,3100.1114756307,155.035808661369,NaN,NaN
2,820.05,0.25,20,3100.54703444492,154.926777659852,NaN,NaN
2,825.05,0.25,20,3100.95768170907,154.8251291951,NaN,NaN
2,830.05,0.25,20,3101.34473117153,154.730350611837,NaN,NaN
2,835.05,0.25,20,3101.70943919708,154.64196587274,NaN,NaN
2,840.05,0.25,20,3102.05300263339,154.559534159779,NaN,NaN
2,845.05,0.25,20,3102.37656747645,154.48264470498,NaN,NaN
2,850.05,0.25,20,3102.68122565986,154.410916214127,NaN,NaN
2,855.05,0.25,20,3102.96801732366,154.343994414098,NaN,NaN
2,860.05,0.25,20,3103.23793344839,154.281549736263,NaN,NaN
2,865.05,0.25,20,3103.49191381742,154.223276663449,NaN,NaN
2,870.05,0.25,20,3103.73085236734,154.168890812449,NaN,NaN
2,875.05,0.25,20,3103.95559907577,154.118127349575,NaN,NaN
2,880.05,0.25,20,3104.1669595527,154.070740213481,NaN,NaN
2,885.05,0.25,20,3104.3656982134,154.026500326477,NaN,NaN
2,890.05,0.25,20,3104.55253816069,153.985194911817,NaN,NaN
2,895.05,0.25,20,3104.72816494745,153.946625725039,NaN,NaN
2,900.05,0.25,20,3104.89322800523,153.910608089263,NaN,NaN
3,0,0.8,20,0.0159684,1596.37,NaN,NaN
3,5.03333333333333,0.8,20,11.9915817520809,1597.33149532566,NaN,NaN
3,10.0166666666667,0.8,20,23.4261242341868,1594.7562049059,NaN,NaN
3,15.0166666666667,0.8,20,34.2000340518633,1589.46616302084,NaN,NaN
3,20.0166666666667,0.8,20,44.2596124517633,1582.06426274392,NaN,NaN
3,25.0333333333333,0.8,20,53.6702723155467,1573.00878506336,NaN,NaN
3,30.0166666666667,0.8,20,62.3910245104545,1562.79933389448,NaN,NaN
3,35.0166666666667,0.8,20,70.5649416544096,1551.66672413328,NaN,NaN
3,40.0333333333333,0.8,20,78.2375561480439,1539.86798906926,NaN,NaN
3,45.0166666666667,0.8,20,85.3827015907347,1527.73561729968,NaN,NaN
3,50.0166666666667,0.8,20,92.1183985797491,1515.31945902073,NaN,NaN
3,55.0166666666667,0.8,20,98.4600836956736,1502.79468346047,NaN,NaN
3,60.0333333333333,0.8,20,104.46348300471,1490.22677616588,NaN,NaN
3,65.0166666666667,0.8,20,110.103260775054,1477.82518667659,NaN,NaN
3,70.0166666666667,0.8,20,115.467162849109,1465.53108639492,NaN,NaN
3,75.0166666666667,0.8,20,120.562439212284,1453.43741348044,NaN,NaN
3,80.0166666666667,0.8,20,125.413049897609,1441.58339419842,NaN,NaN
3,85.0166666666667,0.8,20,130.040531884474,1429.99845304273,NaN,NaN
3,90.0166666666667,0.8,20,134.464230850109,1418.70403945916,NaN,NaN
3,95.0333333333333,0.8,20,138.715347457538,1407.67901246705,NaN,NaN
3,100.033333333333,0.8,20,142.781266436278,1397.00634539291,NaN,NaN
3,105.033333333333,0.8,20,146.690394127141,1386.6543052973,NaN,NaN
3,110.016666666667,0.8,20,150.442945819695,1376.65774753958,NaN,NaN
3,115.016666666667,0.8,20,154.075233669206,1366.94899660056,NaN,NaN
3,120.016666666667,0.8,20,157.584552626096,1357.55900007167,NaN,NaN
3,125.033333333333,0.8,20,160.991072227053,1348.45324671036,NaN,NaN
3,130.016666666667,0.8,20,164.269478829042,1339.71479604999,NaN,NaN
3,135.016666666667,0.8,20,167.460439360843,1331.24724874833,NaN,NaN
3,140.033333333333,0.8,20,170.569506150858,1323.04558991785,NaN,NaN
3,145.016666666667,0.8,20,173.571968800339,1315.18158154031,NaN,NaN
3,150.033333333333,0.8,20,176.513255582108,1307.54104451608,NaN,NaN
3,155.016666666667,0.8,20,179.358964601765,1300.21638076561,NaN,NaN
3,160.016666666667,0.8,20,182.142254821034,1293.1234919076,NaN,NaN
