Experiment,Time,TR_u_IPTG,TR_u_aTc,READOUT_RFP,READOUT_GFP,STD_RFP,STD_GFP
4,755.033333333333,0.5,1e-06,522.614643218323,523.803107268058,26.1307321609161,26.1901553634029
4,760.05,0.5,1e-06,465.987389852971,561.582953341716,23.2993694926485,28.0791476670858
4,765.033333333333,0.5,1e-06,540.695677841029,538.138569493772,27.0347838920514,26.9069284746886
4,770.033333333333,0.5,1e-06,628.030681789756,563.659535015027,31.4015340894878,28.1829767507513
4,775.033333333333,0.5,1e-06,684.086536448003,425.887480977447,34.2043268224002,21.2943740488723
4,780.05,0.5,1e-06,780.172278760237,396.208173431574,39.0086139380119,19.8104086715787
4,785.033333333333,0.5,1e-06,1105.31763225429,502.143959161941,55.2658816127144,25.107197958097
4,790.033333333333,0.5,1e-06,1070.43320780107,507.478886841779,53.5216603900536,25.3739443420889
4,795.05,0.5,1e-06,1442.28410625778,442.670741283574,72.1142053128888,22.1335370641787
4,800.033333333333,0.5,1e-06,1254.71048891217,378.805170918376,62.7355244456084,18.9402585459188
4,805.033333333333,0.5,1e-06,1576.71436581193,425.36330971244,78.8357182905967,21.268165485622
4,810.033333333333,0.5,1e-06,1725.46767699972,475.788974857302,86.2733838499861,23.7894487428651
4,815.033333333333,0.5,1e-06,1578.71794616152,488.731426764254,78.9358973080758,24.4365713382127
4,820.033333333333,0.5,1e-06,1549.50553255747,444.705570845069,77.4752766278737,22.2352785422534
4,825.033333333333,0.5,1e-06,1348.28686179046,421.841473786526,67.414343089523,21.0920736893263
4,830.033333333333,0.5,1e-06,1506.05020540018,484.28813554217,75.3025102700092,24.2144067771085
4,835.05,0.5,1e-06,1576.33662458605,431.838304033113,78.8168312293024,21.5919152016557
4,840.033333333333,0.5,1e-06,1557.33352936582,360.048254315395,77.866676468291,18.0024127157697
4,845.033333333333,0.5,1e-06,1216.42757993301,402.47677076298,60.8213789966506,20.123838538149
4,850.033333333333,0.5,1e-06,1166.06604104737,453.524959325811,58.3033020523683,22.6762479662906
4,855.033333333333,0.5,1e-06,1044.12147510362,384.849488401156,52.206073755181,19.2424744200578
4,860.05,0.5,1e-06,1152.7598467271,461.909592012493,57.637992336355,23.0954796006247
4,865.05,0.5,1e-06,743.988185673395,474.061628274419,37.1994092836697,23.7030814137209
4,870.05,1e-06,50,849.155546468633,420.83238461778,42.4577773234317,21.041619230889
4,875.033333333333,1e-06,50,996.269133000385,563.010307531068,49.8134566500192,28.1505153765534
4,880.033333333333,1e-06,50,754.756320388553,526.572654948621,37.7378160194276,26.328632747431
4,885.033333333333,1e-06,50,704.27831911332,684.475302152937,35.213915955666,34.2237651076468
4,890.033333333333,1e-06,50,489.749493710369,404.655792989695,24.4874746855185,20.2327896494847
4,895.033333333333,1e-06,50,531.967492453515,525.042251331004,26.5983746226758,26.2521125665502
4,900.033333333333,0.25,20,324.842626753636,350.133804474952,16.2421313376818,17.5066902237476
4,905.033333333333,0.25,20,361.659801139337,338.676645383869,18.0829900569668,16.9338322691934
4,910.033333333333,0.25,20,283.314237063515,348.215027676826,14.1657118531758,17.4107513838413
4,915.05,0.25,20,309.578194755212,315.307036800505,15.4789097377606,15.7653518400252
4,920.033333333333,0.25,20,358.471031554594,360.123180586249,17.9235515777297,18.0061590293125
4,925.05,0.25,20,372.744691169706,234.483035940821,18.6372345584853,11.724151797041
4,930.05,0.25,20,452.718189058018,278.181459155559,22.6359094529009,13.909072957778
4,935.033333333333,0.25,20,793.580355298671,363.942785417429,39.6790177649336,18.1971392708715
4,940.033333333333,0.25,20,639.108136369182,244.322480178512,31.9554068184591,12.2161240089256
4,945.05,0.25,20,751.69658541018,240.750579699713,37.584829270509,12.0375289849856
4,950.05,0.25,20,581.039987104738,253.905576205332,29.0519993552369,12.6952788102666
4,955.033333333333,0.25,20,1170.9713155975,303.817849217325,58.5485657798749,15.1908924608663
4,960.033333333333,0.25,20,890.794352630792,248.193632568756,44.5397176315396,12.4096816284378
